-2.940537029263366264e+01 -7.385510842361323114e+01 -1.835417022820735866e+01 -5.522732065534939494e+01 -1.959922393049485123e+01 -3.477452203417895760e+01 -2.759070007020474691e+01 -5.121084596204666184e+01 -5.118433447285128324e+01 -6.059623403296779998e+01
-2.327901385141433650e+02 -2.763432205738872653e+02 -3.055041981711798371e+02 -2.488906868998152788e+02 -2.670911830415686268e+02 -2.975615683586948990e+02 -3.131161105289677948e+02 -3.550913442252514187e+02 -3.712859831256776033e+02 -4.136551103683857491e+02
1.967561417064364946e+02 3.163288586556789141e+02 3.132209965342000828e+02 3.139139293747070383e+02 3.515705461499708235e+02 3.273185192790069777e+02 3.373553536589043347e+02 3.714615253308411411e+02 4.143306722356261957e+02 4.591832176692300322e+02
