-3.828062945187447497e+01 -5.115943237713358371e+01 -1.632041267247082317e+01 -8.496455045906888870e+01 -1.540647357409825169e+01 -4.314606682090411027e+01 -4.346990348141310534e+01 -5.225889828184853059e+01 -3.492745981519978926e+01 -6.307727337729038197e+01
-1.853690232354308876e+02 -2.158692784556796198e+02 -3.120528300337684868e+02 -2.796325371455215532e+02 -3.098027227275247810e+02 -3.334947533870978873e+02 -3.235018420717846084e+02 -3.665285094132373160e+02 -3.712109493375929787e+02 -4.178300825771676159e+02
1.230762629280462193e+02 2.756822884455625058e+02 3.683984137697111123e+02 3.085058701979418174e+02 3.972969803443863839e+02 3.519001808879846749e+02 3.224134643033657994e+02 3.691028670192842469e+02 4.067636338575165382e+02 4.608074570804151904e+02
