1.835450109481400643e-04 -8.198919518549992267e-04 1.054909867609118805e-03
-1.780586066879728769e-03 -8.950047577642371256e-04 4.994795453749450130e-04
-3.038453624505091290e-04 -7.553379935710779732e-04 9.975227425295073169e-04
