2.287342177684261444e-05 -8.205197006097036299e-04 1.166778392663616508e-03
-1.007152852728554525e-03 -1.584816471054106921e-03 1.677506143871426974e-03
-4.487113350782503778e-04 -9.463531554831808388e-04 1.419138300075942737e-03
